space	start	end	width	names	peak	strand	feature	start_position	end_position	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest
18	67657543	67657845	303	MACS_peak_1153 ENSMUSG00000024533	MACS_peak_1153	-	ENSMUSG00000024533	67647863	67770443	inside	112900	9680	Overlapping
18	75609502	75609646	145	MACS_peak_1158 ENSMUSG00000052928	MACS_peak_1158	-	ENSMUSG00000052928	75590878	75857208	inside	247706	18624	Overlapping
18	75624675	75624883	209	MACS_peak_1159 ENSMUSG00000052928	MACS_peak_1159	-	ENSMUSG00000052928	75590878	75857208	inside	232533	33797	Overlapping
18	75739170	75739306	137	MACS_peak_1160 ENSMUSG00000052928	MACS_peak_1160	-	ENSMUSG00000052928	75590878	75857208	inside	118038	117902	Overlapping
19	3842557	3842696	140	MACS_peak_1169 ENSMUSG00000024843	MACS_peak_1169	+	ENSMUSG00000024843	3851833	3893567	upstream	-9276	9137	NearestStart
19	6084940	6085062	123	MACS_peak_1175 ENSMUSG00000024791	MACS_peak_1175	+	ENSMUSG00000024791	6085097	6091773	upstream	-157	35	NearestStart
19	6408292	6408394	103	MACS_peak_1176 ENSMUSG00000032946	MACS_peak_1176	+	ENSMUSG00000032946	6399340	6415212	inside	8952	6818	NearestStart
19	7335994	7336125	132	MACS_peak_1177 ENSMUSG00000024968	MACS_peak_1177	+	ENSMUSG00000024968	7341894	7349714	upstream	-5900	5769	NearestStart
19	10218257	10218381	125	MACS_peak_1178 ENSMUSG00000010663	MACS_peak_1178	+	ENSMUSG00000010663	10257429	10271360	upstream	-39172	39048	NearestStart
19	11866455	11866566	112	MACS_peak_1180 ENSMUSG00000024683	MACS_peak_1180	+	ENSMUSG00000024683	11844875	11849291	downstream	21580	17164	NearestStart
19	17212658	17212940	283	MACS_peak_1185 ENSMUSG00000039126	MACS_peak_1185	+	ENSMUSG00000039126	17197459	17296299	inside	15199	15199	NearestStart
19	21892641	21892857	217	MACS_peak_1188 ENSMUSG00000024754	MACS_peak_1188	+	ENSMUSG00000024754	21852832	21932817	inside	39809	39809	NearestStart
19	21969387	21969582	196	MACS_peak_1189 ENSMUSG00000045104	MACS_peak_1189	+	ENSMUSG00000045104	22011870	22012874	upstream	-42483	42288	NearestStart
19	22898264	22898398	135	MACS_peak_1190 ENSMUSG00000065507	MACS_peak_1190	+	ENSMUSG00000065507	22825095	22825162	downstream	73169	73102	NearestStart
19	23169640	23169786	147	MACS_peak_1191 ENSMUSG00000044387	MACS_peak_1191	+	ENSMUSG00000044387	23209390	23210196	upstream	-39750	39604	NearestStart
19	24139132	24139314	183	MACS_peak_1194 ENSMUSG00000024819	MACS_peak_1194	+	ENSMUSG00000024819	24139283	24140942	overlapStart	-151	31	NearestStart
19	26682669	26682780	112	MACS_peak_1197 ENSMUSG00000024921	MACS_peak_1197	+	ENSMUSG00000024921	26679650	26852811	inside	3019	3019	NearestStart
19	26683010	26683203	194	MACS_peak_1198 ENSMUSG00000024921	MACS_peak_1198	+	ENSMUSG00000024921	26679650	26852811	inside	3360	3360	NearestStart
19	29082702	29082878	177	MACS_peak_1206 ENSMUSG00000024780	MACS_peak_1206	+	ENSMUSG00000024780	29064984	29092059	inside	17718	9181	NearestStart
19	29360282	29360405	124	MACS_peak_1208 ENSMUSG00000024789	MACS_peak_1208	+	ENSMUSG00000024789	29326318	29387570	inside	33964	27165	NearestStart
19	31180658	31180773	116	MACS_peak_1210 ENSMUSG00000053536	MACS_peak_1210	+	ENSMUSG00000053536	31157523	31161080	downstream	23135	19578	NearestStart
19	32329981	32330149	169	MACS_peak_1211 ENSMUSG00000024893	MACS_peak_1211	+	ENSMUSG00000024893	32463706	32464624	upstream	-133725	133557	NearestStart
19	35175900	35176032	133	MACS_peak_1214 ENSMUSG00000024795	MACS_peak_1214	+	ENSMUSG00000024795	34999116	35050233	downstream	176784	125667	NearestStart
19	35254669	35254788	120	MACS_peak_1215 ENSMUSG00000024795	MACS_peak_1215	+	ENSMUSG00000024795	34999116	35050233	downstream	255553	204436	NearestStart
19	41010558	41010688	131	MACS_peak_1221 ENSMUSG00000049164	MACS_peak_1221	+	ENSMUSG00000049164	40986119	40990555	downstream	24439	20003	NearestStart
19	41088201	41088303	103	MACS_peak_1222 ENSMUSG00000025014	MACS_peak_1222	+	ENSMUSG00000025014	41103765	41134013	upstream	-15564	15462	NearestStart
19	42397091	42397215	125	MACS_peak_1223 ENSMUSG00000076323	MACS_peak_1223	+	ENSMUSG00000076323	42349454	42349552	downstream	47637	47539	NearestStart
19	44336415	44336597	183	MACS_peak_1225 ENSMUSG00000025203	MACS_peak_1225	+	ENSMUSG00000025203	44368164	44381350	upstream	-31749	31567	NearestStart
19	44340611	44340717	107	MACS_peak_1226 ENSMUSG00000025203	MACS_peak_1226	+	ENSMUSG00000025203	44368164	44381350	upstream	-27553	27447	NearestStart
19	44355334	44355463	130	MACS_peak_1227 ENSMUSG00000025203	MACS_peak_1227	+	ENSMUSG00000025203	44368164	44381350	upstream	-12830	12701	NearestStart
19	44355522	44355677	156	MACS_peak_1228 ENSMUSG00000025203	MACS_peak_1228	+	ENSMUSG00000025203	44368164	44381350	upstream	-12642	12487	NearestStart
19	46142666	46142821	156	MACS_peak_1229 ENSMUSG00000015176	MACS_peak_1229	+	ENSMUSG00000015176	46150501	46158949	upstream	-7835	7680	NearestStart
19	46319220	46319407	188	MACS_peak_1230 ENSMUSG00000025225	MACS_peak_1230	+	ENSMUSG00000025225	46379238	46386580	upstream	-60018	59831	NearestStart
19	46432985	46433132	148	MACS_peak_1231 ENSMUSG00000065204	MACS_peak_1231	+	ENSMUSG00000065204	46433526	46433634	upstream	-541	394	NearestStart
19	46571902	46572022	121	MACS_peak_1232 ENSMUSG00000025034	MACS_peak_1232	+	ENSMUSG00000025034	46576789	46590813	upstream	-4887	4767	NearestStart
19	47092532	47092657	126	MACS_peak_1233 ENSMUSG00000034336	MACS_peak_1233	+	ENSMUSG00000034336	47089192	47099150	inside	3340	3340	NearestStart
19	47699954	47700149	196	MACS_peak_1235 ENSMUSG00000025060	MACS_peak_1235	+	ENSMUSG00000025060	47654168	47718298	inside	45786	18149	NearestStart
19	48846233	48846335	103	MACS_peak_1236 ENSMUSG00000063434	MACS_peak_1236	+	ENSMUSG00000063434	48280515	48879995	inside	565718	33660	NearestStart
19	55493364	55493499	136	MACS_peak_1241 ENSMUSG00000024983	MACS_peak_1241	+	ENSMUSG00000024983	55390547	55701051	inside	102817	102817	NearestStart
19	55566253	55566491	239	MACS_peak_1242 ENSMUSG00000024983	MACS_peak_1242	+	ENSMUSG00000024983	55390547	55701051	inside	175706	134560	NearestStart
19	55617795	55618034	240	MACS_peak_1243 ENSMUSG00000024985	MACS_peak_1243	+	ENSMUSG00000024985	55816310	56008144	upstream	-198515	198276	NearestStart
19	55663568	55663791	224	MACS_peak_1244 ENSMUSG00000024985	MACS_peak_1244	+	ENSMUSG00000024985	55816310	56008144	upstream	-152742	152519	NearestStart
19	55789263	55789478	216	MACS_peak_1245 ENSMUSG00000024985	MACS_peak_1245	+	ENSMUSG00000024985	55816310	56008144	upstream	-27047	26832	NearestStart
19	59043698	59044006	309	MACS_peak_1247 ENSMUSG00000048029	MACS_peak_1247	+	ENSMUSG00000048029	59017916	59045889	inside	25782	1883	NearestStart
19	59543713	59543843	131	MACS_peak_1248 ENSMUSG00000043969	MACS_peak_1248	+	ENSMUSG00000043969	59533180	59539847	downstream	10533	3866	NearestStart
19	60149393	60149575	183	MACS_peak_1249 ENSMUSG00000053117	MACS_peak_1249	+	ENSMUSG00000053117	60220578	60238493	upstream	-71185	71003	NearestStart
19	4329039	4329143	105	MACS_peak_1170 ENSMUSG00000024858	MACS_peak_1170	-	ENSMUSG00000024858	4286002	4306222	upstream	-22817	22817	NearestStart
19	4810363	4810626	264	MACS_peak_1171 ENSMUSG00000006456	MACS_peak_1171	-	ENSMUSG00000006456	4800925	4811603	inside	1240	977	NearestStart
19	4928224	4928327	104	MACS_peak_1172 ENSMUSG00000063904	MACS_peak_1172	-	ENSMUSG00000063904	4907229	4928247	overlapStart	23	23	NearestStart
19	5803599	5803710	112	MACS_peak_1173 ENSMUSG00000024941	MACS_peak_1173	-	ENSMUSG00000024941	5758430	5771401	upstream	-32198	32198	NearestStart
19	6009243	6009346	104	MACS_peak_1174 ENSMUSG00000024942	MACS_peak_1174	-	ENSMUSG00000024942	5988546	6015182	inside	5939	5836	NearestStart
19	10895896	10896053	158	MACS_peak_1179 ENSMUSG00000024670	MACS_peak_1179	-	ENSMUSG00000024670	10863829	10904548	inside	8652	8495	NearestStart
19	11881731	11881889	159	MACS_peak_1181 ENSMUSG00000041488	MACS_peak_1181	-	ENSMUSG00000041488	11849609	11893893	inside	12162	12004	NearestStart
19	12562719	12562905	187	MACS_peak_1182 ENSMUSG00000039982	MACS_peak_1182	-	ENSMUSG00000039982	12540831	12575944	inside	13225	13039	NearestStart
19	14737962	14738088	127	MACS_peak_1183 ENSMUSG00000084675	MACS_peak_1183	-	ENSMUSG00000084675	14792848	14792970	downstream	55008	54760	NearestStart
19	14861474	14861580	107	MACS_peak_1184 ENSMUSG00000084675	MACS_peak_1184	-	ENSMUSG00000084675	14792848	14792970	upstream	-68504	68504	NearestStart
19	20019884	20019996	113	MACS_peak_1186 ENSMUSG00000064783	MACS_peak_1186	-	ENSMUSG00000064783	20107994	20108125	downstream	88241	87998	NearestStart
19	20998374	20998506	133	MACS_peak_1187 ENSMUSG00000024749	MACS_peak_1187	-	ENSMUSG00000024749	20857948	21028692	inside	30318	30186	NearestStart
19	23476455	23476585	131	MACS_peak_1192 ENSMUSG00000033207	MACS_peak_1192	-	ENSMUSG00000033207	23377242	23522888	inside	46433	46303	NearestStart
19	23542480	23542627	148	MACS_peak_1193 ENSMUSG00000033207	MACS_peak_1193	-	ENSMUSG00000033207	23377242	23522888	upstream	-19592	19592	NearestStart
19	24300005	24300165	161	MACS_peak_1195 ENSMUSG00000024812	MACS_peak_1195	-	ENSMUSG00000024812	24169160	24248522	upstream	-51483	51483	NearestStart
19	24566412	24566587	176	MACS_peak_1196 ENSMUSG00000074922	MACS_peak_1196	-	ENSMUSG00000074922	24550992	24551846	upstream	-14566	14566	NearestStart
19	27854550	27854659	110	MACS_peak_1199 ENSMUSG00000040929	MACS_peak_1199	-	ENSMUSG00000040929	27842635	28085630	inside	231080	11915	NearestStart
19	27979247	27979418	172	MACS_peak_1200 ENSMUSG00000040929	MACS_peak_1200	-	ENSMUSG00000040929	27842635	28085630	inside	106383	106212	NearestStart
19	28209455	28209557	103	MACS_peak_1201 ENSMUSG00000040929	MACS_peak_1201	-	ENSMUSG00000040929	27842635	28085630	upstream	-123825	123825	NearestStart
19	28257310	28257630	321	MACS_peak_1202 ENSMUSG00000040929	MACS_peak_1202	-	ENSMUSG00000040929	27842635	28085630	upstream	-171680	171680	NearestStart
19	28548199	28548399	201	MACS_peak_1203 ENSMUSG00000052942	MACS_peak_1203	-	ENSMUSG00000052942	28336938	28754567	inside	206368	206168	NearestStart
19	28641254	28641378	125	MACS_peak_1204 ENSMUSG00000052942	MACS_peak_1204	-	ENSMUSG00000052942	28336938	28754567	inside	113313	113189	NearestStart
19	28709551	28709745	195	MACS_peak_1205 ENSMUSG00000052942	MACS_peak_1205	-	ENSMUSG00000052942	28336938	28754567	inside	45016	44822	NearestStart
19	29125163	29125309	147	MACS_peak_1207 ENSMUSG00000024782	MACS_peak_1207	-	ENSMUSG00000024782	29095323	29122451	upstream	-2712	2712	NearestStart
19	29425677	29425786	110	MACS_peak_1209 ENSMUSG00000016495	MACS_peak_1209	-	ENSMUSG00000016495	29423195	29436337	inside	10660	2482	NearestStart
19	33030784	33030917	134	MACS_peak_1212 ENSMUSG00000084512	MACS_peak_1212	-	ENSMUSG00000084512	33044483	33044798	downstream	14014	13566	NearestStart
19	33318807	33318999	193	MACS_peak_1213 ENSMUSG00000071573	MACS_peak_1213	-	ENSMUSG00000071573	33212237	33466652	inside	147845	106570	NearestStart
19	37952321	37952614	294	MACS_peak_1216 ENSMUSG00000048612	MACS_peak_1216	-	ENSMUSG00000048612	37973723	38117848	downstream	165527	21109	NearestStart
19	37995788	37995906	119	MACS_peak_1217 ENSMUSG00000048612	MACS_peak_1217	-	ENSMUSG00000048612	37973723	38117848	inside	122060	22065	NearestStart
19	40347364	40347517	154	MACS_peak_1218 ENSMUSG00000055044	MACS_peak_1218	-	ENSMUSG00000055044	40296734	40346004	upstream	-1360	1360	NearestStart
19	40424279	40424424	146	MACS_peak_1219 ENSMUSG00000055044	MACS_peak_1219	-	ENSMUSG00000055044	40296734	40346004	upstream	-78275	78275	NearestStart
19	40528672	40528780	109	MACS_peak_1220 ENSMUSG00000025006	MACS_peak_1220	-	ENSMUSG00000025006	40366530	40588302	inside	59630	59522	NearestStart
19	44123779	44123921	143	MACS_peak_1224 ENSMUSG00000025197	MACS_peak_1224	-	ENSMUSG00000025197	44079519	44103689	upstream	-20090	20090	NearestStart
19	47525293	47525482	190	MACS_peak_1234 ENSMUSG00000053617	MACS_peak_1234	-	ENSMUSG00000053617	47341403	47538891	inside	13598	13409	NearestStart
19	50718504	50718609	106	MACS_peak_1237 ENSMUSG00000043531	MACS_peak_1237	-	ENSMUSG00000043531	50218430	50752975	inside	34471	34366	NearestStart
19	53523663	53523792	130	MACS_peak_1238 ENSMUSG00000074788	MACS_peak_1238	-	ENSMUSG00000074788	53518504	53521804	upstream	-1859	1859	NearestStart
19	53534921	53535044	124	MACS_peak_1239 ENSMUSG00000025023	MACS_peak_1239	-	ENSMUSG00000025023	53526131	53528626	upstream	-6295	6295	NearestStart
19	55301261	55301449	189	MACS_peak_1240 ENSMUSG00000055523	MACS_peak_1240	-	ENSMUSG00000055523	55272606	55315726	inside	14465	14277	NearestStart
19	56584907	56585045	139	MACS_peak_1246 ENSMUSG00000025077	MACS_peak_1246	-	ENSMUSG00000025077	56603649	56622516	downstream	37609	18604	NearestStart
19	3842557	3842696	140	MACS_peak_1169 ENSMUSG00000082848	MACS_peak_1169	-	ENSMUSG00000082848	3798615	3852419	inside	9862	9723	Overlapping
19	4329039	4329143	105	MACS_peak_1170 ENSMUSG00000054611	MACS_peak_1170	-	ENSMUSG00000054611	4316170	4398266	inside	69227	12869	Overlapping
19	11866455	11866566	112	MACS_peak_1180 ENSMUSG00000041488	MACS_peak_1180	-	ENSMUSG00000041488	11849609	11893893	inside	27438	16846	Overlapping
19	22898264	22898398	135	MACS_peak_1190 ENSMUSG00000052387	MACS_peak_1190	+	ENSMUSG00000052387	22213609	23064374	inside	684655	165976	Overlapping
19	24566412	24566587	176	MACS_peak_1196 ENSMUSG00000024867	MACS_peak_1196	-	ENSMUSG00000024867	24369286	24630317	inside	63905	63730	Overlapping
19	29082702	29082878	177	MACS_peak_1206 ENSMUSG00000063754	MACS_peak_1206	-	ENSMUSG00000063754	29077855	29239568	inside	156866	4847	Overlapping
19	29125163	29125309	147	MACS_peak_1207 ENSMUSG00000063754	MACS_peak_1207	-	ENSMUSG00000063754	29077855	29239568	inside	114405	47308	Overlapping
19	31180658	31180773	116	MACS_peak_1210 ENSMUSG00000052920	MACS_peak_1210	-	ENSMUSG00000052920	30642041	31839312	inside	658654	538617	Overlapping
19	32329981	32330149	169	MACS_peak_1211 ENSMUSG00000040451	MACS_peak_1211	-	ENSMUSG00000040451	32197219	32464204	inside	134223	132762	Overlapping
19	40424279	40424424	146	MACS_peak_1219 ENSMUSG00000025006	MACS_peak_1219	-	ENSMUSG00000025006	40366530	40588302	inside	164023	57749	Overlapping
19	41010558	41010688	131	MACS_peak_1221 ENSMUSG00000061132	MACS_peak_1221	-	ENSMUSG00000061132	41003417	41069025	inside	58467	7141	Overlapping
19	42397091	42397215	125	MACS_peak_1223 ENSMUSG00000042401	MACS_peak_1223	-	ENSMUSG00000042401	42357527	42506273	inside	109182	39564	Overlapping
19	44123779	44123921	143	MACS_peak_1224 ENSMUSG00000025198	MACS_peak_1224	-	ENSMUSG00000025198	44109438	44144239	inside	20460	14341	Overlapping
19	46142666	46142821	156	MACS_peak_1229 ENSMUSG00000055491	MACS_peak_1229	+	ENSMUSG00000055491	46131029	46147401	inside	11637	4580	Overlapping
19	46319220	46319407	188	MACS_peak_1230 ENSMUSG00000025224	MACS_peak_1230	+	ENSMUSG00000025224	46227048	46360999	inside	92172	41592	Overlapping
19	46432985	46433132	148	MACS_peak_1231 ENSMUSG00000025227	MACS_peak_1231	+	ENSMUSG00000025227	46431415	46449742	inside	1570	1570	Overlapping
19	55617795	55618034	240	MACS_peak_1243 ENSMUSG00000024983	MACS_peak_1243	+	ENSMUSG00000024983	55390547	55701051	inside	227248	83017	Overlapping
19	55663568	55663791	224	MACS_peak_1244 ENSMUSG00000024983	MACS_peak_1244	+	ENSMUSG00000024983	55390547	55701051	inside	273021	37260	Overlapping
2	8420093	8420393	301	MACS_peak_1253 ENSMUSG00000084374	MACS_peak_1253	+	ENSMUSG00000084374	8555564	8556110	upstream	-135471	135171	NearestStart
2	9367630	9367732	103	MACS_peak_1254 ENSMUSG00000079604	MACS_peak_1254	+	ENSMUSG00000079604	9294039	9333259	downstream	73591	34371	NearestStart
2	9804577	9804693	117	MACS_peak_1255 ENSMUSG00000075535	MACS_peak_1255	+	ENSMUSG00000075535	9804138	9808389	inside	439	439	NearestStart
2	11061289	11061405	117	MACS_peak_1256 ENSMUSG00000026778	MACS_peak_1256	+	ENSMUSG00000026778	11093740	11222853	upstream	-32451	32335	NearestStart
2	11093552	11093695	144	MACS_peak_1257 ENSMUSG00000026778	MACS_peak_1257	+	ENSMUSG00000026778	11093740	11222853	upstream	-188	45	NearestStart
2	18939787	18939954	168	MACS_peak_1263 ENSMUSG00000026736	MACS_peak_1263	+	ENSMUSG00000026736	18919970	18921428	downstream	19817	18359	NearestStart
2	20417984	20418248	265	MACS_peak_1264 ENSMUSG00000065253	MACS_peak_1264	+	ENSMUSG00000065253	20202146	20202252	downstream	215838	215732	NearestStart
2	20515947	20516114	168	MACS_peak_1265 ENSMUSG00000065253	MACS_peak_1265	+	ENSMUSG00000065253	20202146	20202252	downstream	313801	313695	NearestStart
2	22475678	22475786	109	MACS_peak_1267 ENSMUSG00000026787	MACS_peak_1267	+	ENSMUSG00000026787	22477847	22549397	upstream	-2169	2061	NearestStart
2	25036118	25036363	246	MACS_peak_1268 ENSMUSG00000078202	MACS_peak_1268	+	ENSMUSG00000078202	25036278	25038850	overlapStart	-160	85	NearestStart
2	28381247	28381352	106	MACS_peak_1274 ENSMUSG00000026821	MACS_peak_1274	+	ENSMUSG00000026821	28368847	28408590	inside	12400	12400	NearestStart
2	28976598	28976814	217	MACS_peak_1275 ENSMUSG00000043535	MACS_peak_1275	+	ENSMUSG00000043535	28980512	29037991	upstream	-3914	3698	NearestStart
2	29007655	29007798	144	MACS_peak_1276 ENSMUSG00000043535	MACS_peak_1276	+	ENSMUSG00000043535	28980512	29037991	inside	27143	27143	NearestStart
2	29675995	29676312	318	MACS_peak_1278 ENSMUSG00000069020	MACS_peak_1278	+	ENSMUSG00000069020	29682904	29699582	upstream	-6909	6592	NearestStart
2	29691189	29691349	161	MACS_peak_1279 ENSMUSG00000069020	MACS_peak_1279	+	ENSMUSG00000069020	29682904	29699582	inside	8285	8233	NearestStart
2	30672006	30672129	124	MACS_peak_1280 ENSMUSG00000026857	MACS_peak_1280	+	ENSMUSG00000026857	30663488	30678539	inside	8518	6410	NearestStart
2	31019137	31019469	333	MACS_peak_1282 ENSMUSG00000000194	MACS_peak_1282	+	ENSMUSG00000000194	31007854	31072087	inside	11283	11283	NearestStart
2	31358265	31358370	106	MACS_peak_1283 ENSMUSG00000076441	MACS_peak_1283	+	ENSMUSG00000076441	31325822	31376187	inside	32443	17817	NearestStart
2	32030191	32030306	116	MACS_peak_1284 ENSMUSG00000039262	MACS_peak_1284	+	ENSMUSG00000039262	32006668	32090011	inside	23523	23523	NearestStart
2	32764134	32764248	115	MACS_peak_1285 ENSMUSG00000026796	MACS_peak_1285	+	ENSMUSG00000026796	32731758	32780773	inside	32376	16525	NearestStart
2	34255120	34255310	191	MACS_peak_1288 ENSMUSG00000038696	MACS_peak_1288	+	ENSMUSG00000038696	34262398	34480470	upstream	-7278	7088	NearestStart
2	35701348	35701634	287	MACS_peak_1290 ENSMUSG00000075388	MACS_peak_1290	+	ENSMUSG00000075388	35699715	35702702	inside	1633	1068	NearestStart
2	36054297	36054442	146	MACS_peak_1293 ENSMUSG00000047250	MACS_peak_1293	+	ENSMUSG00000047250	36085946	36107789	upstream	-31649	31504	NearestStart
2	36077786	36077937	152	MACS_peak_1294 ENSMUSG00000047250	MACS_peak_1294	+	ENSMUSG00000047250	36085946	36107789	upstream	-8160	8009	NearestStart
2	37622920	37623088	169	MACS_peak_1295 ENSMUSG00000035403	MACS_peak_1295	+	ENSMUSG00000035403	37631861	37654619	upstream	-8941	8773	NearestStart
2	38401795	38401897	103	MACS_peak_1296 ENSMUSG00000026749	MACS_peak_1296	+	ENSMUSG00000026749	38367188	38443000	inside	34607	34607	NearestStart
2	38524393	38524575	183	MACS_peak_1297 ENSMUSG00000083722	MACS_peak_1297	+	ENSMUSG00000083722	38526678	38543171	upstream	-2285	2103	NearestStart
2	40766602	40766707	106	MACS_peak_1298 ENSMUSG00000082930	MACS_peak_1298	+	ENSMUSG00000082930	40813911	40814871	upstream	-47309	47204	NearestStart
2	44380822	44381270	449	MACS_peak_1300 ENSMUSG00000083849	MACS_peak_1300	+	ENSMUSG00000083849	44643785	44646471	upstream	-262963	262515	NearestStart
2	51927616	51927913	298	MACS_peak_1303 ENSMUSG00000036202	MACS_peak_1303	+	ENSMUSG00000036202	51928352	51977903	upstream	-736	439	NearestStart
2	57680814	57680980	167	MACS_peak_1304 ENSMUSG00000026828	MACS_peak_1304	+	ENSMUSG00000026828	57850295	57898271	upstream	-169481	169315	NearestStart
2	58478796	58478944	149	MACS_peak_1305 ENSMUSG00000026839	MACS_peak_1305	+	ENSMUSG00000026839	58419798	58645382	inside	58998	58998	NearestStart
2	59472048	59472246	199	MACS_peak_1306 ENSMUSG00000035168	MACS_peak_1306	+	ENSMUSG00000035168	59450099	59684206	inside	21949	21949	NearestStart
2	59536550	59536674	125	MACS_peak_1307 ENSMUSG00000035168	MACS_peak_1307	+	ENSMUSG00000035168	59450099	59684206	inside	86451	86451	NearestStart
2	60035047	60035149	103	MACS_peak_1309 ENSMUSG00000026977	MACS_peak_1309	+	ENSMUSG00000026977	60047987	60086030	upstream	-12940	12838	NearestStart
2	68204235	68204368	134	MACS_peak_1313 ENSMUSG00000079325	MACS_peak_1313	+	ENSMUSG00000079325	68142911	68149176	downstream	61324	55059	NearestStart
2	68224181	68224283	103	MACS_peak_1314 ENSMUSG00000079325	MACS_peak_1314	+	ENSMUSG00000079325	68142911	68149176	downstream	81270	75005	NearestStart
2	68886032	68886134	103	MACS_peak_1315 ENSMUSG00000034738	MACS_peak_1315	+	ENSMUSG00000034738	68973880	69027382	upstream	-87848	87746	NearestStart
2	69965780	69965907	128	MACS_peak_1316 ENSMUSG00000042064	MACS_peak_1316	+	ENSMUSG00000042064	69877183	70267255	inside	88597	88597	NearestStart
2	71081275	71081446	172	MACS_peak_1317 ENSMUSG00000027012	MACS_peak_1317	+	ENSMUSG00000027012	71049763	71101360	inside	31512	19914	NearestStart
2	71542381	71542491	111	MACS_peak_1318 ENSMUSG00000064263	MACS_peak_1318	+	ENSMUSG00000064263	71557446	71569023	upstream	-15065	14955	NearestStart
2	71704797	71704955	159	MACS_peak_1319 ENSMUSG00000006494	MACS_peak_1319	+	ENSMUSG00000006494	71711329	71740731	upstream	-6532	6374	NearestStart
2	76655965	76656113	149	MACS_peak_1325 ENSMUSG00000002733	MACS_peak_1325	+	ENSMUSG00000002733	76513338	76534885	downstream	142627	121080	NearestStart
2	90548798	90548957	160	MACS_peak_1330 ENSMUSG00000051329	MACS_peak_1330	+	ENSMUSG00000051329	90517372	90576485	inside	31426	27528	NearestStart
2	96155370	96155489	120	MACS_peak_1333 ENSMUSG00000082327	MACS_peak_1333	+	ENSMUSG00000082327	95973592	95973751	downstream	181778	181619	NearestStart
2	101801732	101801892	161	MACS_peak_1334 ENSMUSG00000027163	MACS_peak_1334	+	ENSMUSG00000027163	101726421	101741802	downstream	75311	59930	NearestStart
2	101961639	101961799	161	MACS_peak_1335 ENSMUSG00000082328	MACS_peak_1335	+	ENSMUSG00000082328	102014447	102014909	upstream	-52808	52648	NearestStart
2	103833188	103833380	193	MACS_peak_1338 ENSMUSG00000032698	MACS_peak_1338	+	ENSMUSG00000032698	103810286	103822028	downstream	22902	11160	NearestStart
2	103939082	103939309	228	MACS_peak_1339 ENSMUSG00000032679	MACS_peak_1339	+	ENSMUSG00000032679	103935994	103955342	inside	3088	3088	NearestStart
2	104060417	104060558	142	MACS_peak_1340 ENSMUSG00000075005	MACS_peak_1340	+	ENSMUSG00000075005	104131731	104132732	upstream	-71314	71173	NearestStart
2	105456636	105456832	197	MACS_peak_1342 ENSMUSG00000027168	MACS_peak_1342	+	ENSMUSG00000027168	105509053	105537518	upstream	-52417	52221	NearestStart
2	106591056	106591322	267	MACS_peak_1343 ENSMUSG00000016386	MACS_peak_1343	+	ENSMUSG00000016386	106533426	106708513	inside	57630	57630	NearestStart
2	109776597	109776767	171	MACS_peak_1344 ENSMUSG00000079172	MACS_peak_1344	+	ENSMUSG00000079172	109766870	109767114	downstream	9727	9483	NearestStart
2	109782413	109782604	192	MACS_peak_1345 ENSMUSG00000079172	MACS_peak_1345	+	ENSMUSG00000079172	109766870	109767114	downstream	15543	15299	NearestStart
2	109783409	109783645	237	MACS_peak_1346 ENSMUSG00000079172	MACS_peak_1346	+	ENSMUSG00000079172	109766870	109767114	downstream	16539	16295	NearestStart
2	115549307	115549430	124	MACS_peak_1347 ENSMUSG00000040282	MACS_peak_1347	+	ENSMUSG00000040282	115407512	115604504	inside	141795	55074	NearestStart
2	116945753	116945946	194	MACS_peak_1348 ENSMUSG00000027351	MACS_peak_1348	+	ENSMUSG00000027351	116946845	117006017	upstream	-1092	899	NearestStart
2	120817000	120817137	138	MACS_peak_1351 ENSMUSG00000065883	MACS_peak_1351	+	ENSMUSG00000065883	120829825	120830037	upstream	-12825	12688	NearestStart
2	122160142	122160280	139	MACS_peak_1352 ENSMUSG00000033268	MACS_peak_1352	+	ENSMUSG00000033268	122141439	122173707	inside	18703	13427	NearestStart
2	123971375	123971611	237	MACS_peak_1354 ENSMUSG00000027200	MACS_peak_1354	+	ENSMUSG00000027200	123915705	124493505	inside	55670	55670	NearestStart
2	124462964	124463096	133	MACS_peak_1355 ENSMUSG00000035183	MACS_peak_1355	+	ENSMUSG00000035183	124893860	124914130	upstream	-430896	430764	NearestStart
2	126378234	126378372	139	MACS_peak_1357 ENSMUSG00000027359	MACS_peak_1357	+	ENSMUSG00000027359	126378760	126413977	upstream	-526	388	NearestStart
2	128091247	128091396	150	MACS_peak_1358 ENSMUSG00000027381	MACS_peak_1358	+	ENSMUSG00000027381	127951774	127988283	downstream	139473	102964	NearestStart
2	129413552	129413704	153	MACS_peak_1359 ENSMUSG00000037902	MACS_peak_1359	+	ENSMUSG00000037902	129418650	129457964	upstream	-5098	4946	NearestStart
2	130313884	130314028	145	MACS_peak_1360 ENSMUSG00000027303	MACS_peak_1360	+	ENSMUSG00000027303	130276014	130379762	inside	37870	37870	NearestStart
2	131673399	131673534	136	MACS_peak_1361 ENSMUSG00000083469	MACS_peak_1361	+	ENSMUSG00000083469	131672131	131673424	overlapEnd	1268	25	NearestStart
2	134786297	134786535	239	MACS_peak_1369 ENSMUSG00000082399	MACS_peak_1369	+	ENSMUSG00000082399	134629685	134630164	downstream	156612	156133	NearestStart
