space	start	end	width	names	peak	strand	feature	start_position	end_position	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest
2	167607794	167607897	104	MACS_peak_939 ENSMUSG00000006462	MACS_peak_939	+	ENSMUSG00000006462	167516677	167554672	downstream	91117	53122	NearestStart
2	170071323	170071426	104	MACS_peak_946 ENSMUSG00000084013	MACS_peak_946	+	ENSMUSG00000084013	170110535	170111380	upstream	-39212	39109	NearestStart
2	170597770	170598007	238	MACS_peak_947 ENSMUSG00000027560	MACS_peak_947	+	ENSMUSG00000027560	170557440	170705268	inside	40330	40330	NearestStart
2	172196403	172196518	116	MACS_peak_950 ENSMUSG00000027498	MACS_peak_950	+	ENSMUSG00000027498	172196197	172207948	inside	206	206	NearestStart
2	172402877	172403130	254	MACS_peak_953 ENSMUSG00000028640	MACS_peak_953	+	ENSMUSG00000028640	172375114	172384109	downstream	27763	18768	NearestStart
2	180413422	180413525	104	MACS_peak_957 ENSMUSG00000064422	MACS_peak_957	+	ENSMUSG00000064422	180432768	180432874	upstream	-19346	19243	NearestStart
2	181653354	181653491	138	MACS_peak_959 ENSMUSG00000083397	MACS_peak_959	+	ENSMUSG00000083397	181631528	181633417	downstream	21826	19937	NearestStart
2	6295398	6295562	165	MACS_peak_817 ENSMUSG00000048749	MACS_peak_817	-	ENSMUSG00000048749	6243377	6243817	upstream	-51581	51581	NearestStart
2	17774474	17774577	104	MACS_peak_822 ENSMUSG00000081851	MACS_peak_822	-	ENSMUSG00000081851	17718461	17719611	upstream	-54863	54863	NearestStart
2	17910779	17911015	237	MACS_peak_823 ENSMUSG00000062651	MACS_peak_823	-	ENSMUSG00000062651	17918044	17918585	downstream	7806	7029	NearestStart
2	20576768	20576974	207	MACS_peak_826 ENSMUSG00000036591	MACS_peak_826	-	ENSMUSG00000036591	20769546	20890508	downstream	313740	192572	NearestStart
2	24298878	24298981	104	MACS_peak_828 ENSMUSG00000077966	MACS_peak_828	-	ENSMUSG00000077966	24303584	24303678	downstream	4800	4603	NearestStart
2	25911068	25911238	171	MACS_peak_830 ENSMUSG00000036352	MACS_peak_830	-	ENSMUSG00000036352	25854068	25877231	upstream	-33837	33837	NearestStart
2	26299293	26299399	107	MACS_peak_831 ENSMUSG00000026924	MACS_peak_831	-	ENSMUSG00000026924	26264953	26300736	inside	1443	1337	NearestStart
2	26359604	26359767	164	MACS_peak_832 ENSMUSG00000026923	MACS_peak_832	-	ENSMUSG00000026923	26313556	26365177	inside	5573	5410	NearestStart
2	29547168	29547271	104	MACS_peak_838 ENSMUSG00000048316	MACS_peak_838	-	ENSMUSG00000048316	29593855	29594185	downstream	47017	46584	NearestStart
2	30615774	30615902	129	MACS_peak_843 ENSMUSG00000044320	MACS_peak_843	-	ENSMUSG00000044320	30651084	30657227	downstream	41453	35182	NearestStart
2	30740467	30740620	154	MACS_peak_845 ENSMUSG00000050737	MACS_peak_845	-	ENSMUSG00000050737	30744995	30758819	downstream	18352	4375	NearestStart
2	31640794	31640900	107	MACS_peak_848 ENSMUSG00000043102	MACS_peak_848	-	ENSMUSG00000043102	31661688	31666038	downstream	25244	20788	NearestStart
2	33295118	33295297	180	MACS_peak_850 ENSMUSG00000068966	MACS_peak_850	-	ENSMUSG00000068966	33261628	33286844	upstream	-8274	8274	NearestStart
2	33436219	33436429	211	MACS_peak_851 ENSMUSG00000038765	MACS_peak_851	-	ENSMUSG00000038765	33420056	33496128	inside	59909	16163	NearestStart
2	34087061	34087206	146	MACS_peak_852 ENSMUSG00000038718	MACS_peak_852	-	ENSMUSG00000038718	34027429	34227556	inside	140495	59632	NearestStart
2	34105190	34105399	210	MACS_peak_853 ENSMUSG00000038718	MACS_peak_853	-	ENSMUSG00000038718	34027429	34227556	inside	122366	77761	NearestStart
2	43221416	43221604	189	MACS_peak_860 ENSMUSG00000080994	MACS_peak_860	-	ENSMUSG00000080994	43373986	43374918	downstream	153502	152382	NearestStart
2	50894308	50894460	153	MACS_peak_862 ENSMUSG00000017144	MACS_peak_862	-	ENSMUSG00000017144	50985959	51004631	downstream	110323	91499	NearestStart
2	63729806	63729944	139	MACS_peak_867 ENSMUSG00000075324	MACS_peak_867	-	ENSMUSG00000075324	63815418	63936069	downstream	206263	85474	NearestStart
2	74731395	74731588	194	MACS_peak_876 ENSMUSG00000083837	MACS_peak_876	-	ENSMUSG00000083837	74724429	74725063	upstream	-6332	6332	NearestStart
2	75471021	75471177	157	MACS_peak_877 ENSMUSG00000082152	MACS_peak_877	-	ENSMUSG00000082152	75470695	75471439	inside	418	262	NearestStart
2	87355943	87356170	228	MACS_peak_879 ENSMUSG00000081762	MACS_peak_879	-	ENSMUSG00000081762	87357189	87357657	downstream	1714	1019	NearestStart
2	90744692	90744898	207	MACS_peak_883 ENSMUSG00000005510	MACS_peak_883	-	ENSMUSG00000005510	90734793	90744849	overlapStart	157	49	NearestStart
2	93850897	93851052	156	MACS_peak_885 ENSMUSG00000040174	MACS_peak_885	-	ENSMUSG00000040174	93820707	93850964	overlapStart	67	67	NearestStart
2	93997962	93998065	104	MACS_peak_886 ENSMUSG00000027195	MACS_peak_886	-	ENSMUSG00000027195	93872854	93998059	overlapStart	97	6	NearestStart
2	103027147	103027292	146	MACS_peak_887 ENSMUSG00000084385	MACS_peak_887	-	ENSMUSG00000084385	103072695	103073121	downstream	45974	45403	NearestStart
2	105210404	105210538	135	MACS_peak_890 ENSMUSG00000005973	MACS_peak_890	-	ENSMUSG00000005973	105227086	105239378	downstream	28974	16548	NearestStart
2	116768144	116768251	108	MACS_peak_898 ENSMUSG00000065794	MACS_peak_898	-	ENSMUSG00000065794	116793776	116793918	downstream	25774	25525	NearestStart
2	119488511	119488647	137	MACS_peak_901 ENSMUSG00000027305	MACS_peak_901	-	ENSMUSG00000027305	119481182	119488557	overlapStart	46	46	NearestStart
2	121096307	121096525	219	MACS_peak_902 ENSMUSG00000043909	MACS_peak_902	-	ENSMUSG00000043909	121019230	121097143	inside	836	618	NearestStart
2	122195885	122196105	221	MACS_peak_903 ENSMUSG00000033256	MACS_peak_903	-	ENSMUSG00000033256	122174629	122194568	upstream	-1317	1317	NearestStart
2	124945584	124945724	141	MACS_peak_906 ENSMUSG00000027201	MACS_peak_906	-	ENSMUSG00000027201	124912007	124949397	inside	3813	3673	NearestStart
2	126702016	126702119	104	MACS_peak_907 ENSMUSG00000027365	MACS_peak_907	-	ENSMUSG00000027365	126617302	126701966	upstream	-50	50	NearestStart
2	128769741	128769856	116	MACS_peak_910 ENSMUSG00000027387	MACS_peak_910	-	ENSMUSG00000027387	128752006	128769755	overlapStart	14	14	NearestStart
2	132443613	132443726	114	MACS_peak_912 ENSMUSG00000079027	MACS_peak_912	-	ENSMUSG00000079027	132462573	132463236	downstream	19623	18847	NearestStart
2	144043091	144043227	137	MACS_peak_916 ENSMUSG00000074758	MACS_peak_916	-	ENSMUSG00000074758	143998886	144015026	upstream	-28065	28065	NearestStart
2	144096425	144096580	156	MACS_peak_917 ENSMUSG00000027423	MACS_peak_917	-	ENSMUSG00000027423	144075859	144096529	overlapStart	104	51	NearestStart
2	149765431	149765560	130	MACS_peak_921 ENSMUSG00000074737	MACS_peak_921	-	ENSMUSG00000074737	149656260	149656949	upstream	-108482	108482	NearestStart
2	149808963	149809102	140	MACS_peak_922 ENSMUSG00000083055	MACS_peak_922	-	ENSMUSG00000083055	149936318	149937312	downstream	128349	127216	NearestStart
2	150483231	150483471	241	MACS_peak_923 ENSMUSG00000027452	MACS_peak_923	-	ENSMUSG00000027452	150443847	150493981	inside	10750	10510	NearestStart
2	153448371	153448537	167	MACS_peak_925 ENSMUSG00000056941	MACS_peak_925	-	ENSMUSG00000056941	153444551	153458476	inside	10105	3820	NearestStart
2	157392270	157392396	127	MACS_peak_929 ENSMUSG00000067787	MACS_peak_929	-	ENSMUSG00000067787	157382098	157392097	upstream	-173	173	NearestStart
2	164737213	164737348	136	MACS_peak_936 ENSMUSG00000039834	MACS_peak_936	-	ENSMUSG00000039834	164717393	164737250	overlapStart	37	37	NearestStart
2	166555879	166556096	218	MACS_peak_938 ENSMUSG00000039621	MACS_peak_938	-	ENSMUSG00000039621	166391845	166539332	upstream	-16547	16547	NearestStart
2	167982051	167982171	121	MACS_peak_940 ENSMUSG00000051149	MACS_peak_940	-	ENSMUSG00000051149	168006465	168055864	downstream	73813	24294	NearestStart
2	168030884	168031011	128	MACS_peak_941 ENSMUSG00000051149	MACS_peak_941	-	ENSMUSG00000051149	168006465	168055864	inside	24980	24419	NearestStart
2	168032854	168033064	211	MACS_peak_942 ENSMUSG00000051149	MACS_peak_942	-	ENSMUSG00000051149	168006465	168055864	inside	23010	22800	NearestStart
2	168039665	168039914	250	MACS_peak_943 ENSMUSG00000051149	MACS_peak_943	-	ENSMUSG00000051149	168006465	168055864	inside	16199	15950	NearestStart
2	168784906	168785196	291	MACS_peak_944 ENSMUSG00000027551	MACS_peak_944	-	ENSMUSG00000027551	168719012	168780772	upstream	-4134	4134	NearestStart
2	169685116	169685219	104	MACS_peak_945 ENSMUSG00000067581	MACS_peak_945	-	ENSMUSG00000067581	169787838	169788191	downstream	103075	102619	NearestStart
2	171056841	171057057	217	MACS_peak_948 ENSMUSG00000080955	MACS_peak_948	-	ENSMUSG00000080955	170779579	170780324	upstream	-276517	276517	NearestStart
2	171131744	171131847	104	MACS_peak_949 ENSMUSG00000080955	MACS_peak_949	-	ENSMUSG00000080955	170779579	170780324	upstream	-351420	351420	NearestStart
2	172324445	172324628	184	MACS_peak_951 ENSMUSG00000070497	MACS_peak_951	-	ENSMUSG00000070497	172335021	172335191	downstream	10746	10393	NearestStart
2	172342274	172342377	104	MACS_peak_952 ENSMUSG00000081344	MACS_peak_952	-	ENSMUSG00000081344	172335021	172335191	upstream	-7083	7083	NearestStart
2	174086905	174087101	197	MACS_peak_954 ENSMUSG00000065521	MACS_peak_954	-	ENSMUSG00000065521	174092548	174092626	downstream	5721	5447	NearestStart
2	177571081	177571192	112	MACS_peak_955 ENSMUSG00000078863	MACS_peak_955	-	ENSMUSG00000078863	177564276	177575023	inside	3942	3831	NearestStart
2	179962389	179962510	122	MACS_peak_956 ENSMUSG00000015647	MACS_peak_956	-	ENSMUSG00000015647	179911078	179960564	upstream	-1825	1825	NearestStart
2	180443827	180444076	250	MACS_peak_958 ENSMUSG00000038914	MACS_peak_958	-	ENSMUSG00000038914	180392669	180444704	inside	877	628	NearestStart
2	6295398	6295562	165	MACS_peak_817 ENSMUSG00000039046	MACS_peak_817	+	ENSMUSG00000039046	6243713	6367436	inside	51685	51685	Overlapping
2	20515976	20516096	121	MACS_peak_825 ENSMUSG00000036617	MACS_peak_825	+	ENSMUSG00000036617	19831407	20732340	inside	684569	216244	Overlapping
2	20576768	20576974	207	MACS_peak_826 ENSMUSG00000036617	MACS_peak_826	+	ENSMUSG00000036617	19831407	20732340	inside	745361	155366	Overlapping
2	24298878	24298981	104	MACS_peak_828 ENSMUSG00000026976	MACS_peak_828	-	ENSMUSG00000026976	24276076	24331094	inside	32216	22802	Overlapping
2	25911068	25911238	171	MACS_peak_830 ENSMUSG00000026932	MACS_peak_830	-	ENSMUSG00000026932	25911056	25978331	inside	67263	12	Overlapping
2	29547168	29547271	104	MACS_peak_838 ENSMUSG00000039844	MACS_peak_838	+	ENSMUSG00000039844	29475240	29595883	inside	71928	48612	Overlapping
2	31640794	31640900	107	MACS_peak_848 ENSMUSG00000026842	MACS_peak_848	+	ENSMUSG00000026842	31544833	31659747	inside	95961	18847	Overlapping
2	35701428	35701546	119	MACS_peak_855 ENSMUSG00000026885	MACS_peak_855	-	ENSMUSG00000026885	35606761	35834816	inside	133388	94667	Overlapping
2	40766529	40766714	186	MACS_peak_859 ENSMUSG00000049252	MACS_peak_859	-	ENSMUSG00000049252	40450768	42509118	inside	1742589	315761	Overlapping
2	68224157	68224316	160	MACS_peak_868 ENSMUSG00000027030	MACS_peak_868	-	ENSMUSG00000027030	68048503	68310325	inside	86168	86009	Overlapping
2	68885996	68886205	210	MACS_peak_870 ENSMUSG00000027035	MACS_peak_870	+	ENSMUSG00000027035	68699614	68949347	inside	186382	63142	Overlapping
2	70116797	70117097	301	MACS_peak_872 ENSMUSG00000042064	MACS_peak_872	+	ENSMUSG00000042064	69877183	70267255	inside	239614	150158	Overlapping
2	90315084	90315276	193	MACS_peak_880 ENSMUSG00000025314	MACS_peak_880	-	ENSMUSG00000025314	90270159	90420754	inside	105670	44925	Overlapping
2	90744692	90744898	207	MACS_peak_883 ENSMUSG00000005505	MACS_peak_883	+	ENSMUSG00000005505	90744897	90750718	overlapStart	-205	1	Overlapping
2	103833248	103833376	129	MACS_peak_888 ENSMUSG00000046085	MACS_peak_888	-	ENSMUSG00000046085	103832652	103868465	inside	35217	596	Overlapping
2	105210404	105210538	135	MACS_peak_890 ENSMUSG00000055312	MACS_peak_890	+	ENSMUSG00000055312	105064501	105219950	inside	145903	9412	Overlapping
2	106696833	106696965	133	MACS_peak_895 ENSMUSG00000016386	MACS_peak_895	+	ENSMUSG00000016386	106533426	106708513	inside	163407	11548	Overlapping
2	119148303	119148406	104	MACS_peak_900 ENSMUSG00000074912	MACS_peak_900	-	ENSMUSG00000074912	119146935	119151933	inside	3630	1368	Overlapping
2	124466366	124466563	198	MACS_peak_905 ENSMUSG00000027200	MACS_peak_905	+	ENSMUSG00000027200	123915705	124493505	inside	550661	26942	Overlapping
2	132443613	132443726	114	MACS_peak_912 ENSMUSG00000074783	MACS_peak_912	+	ENSMUSG00000074783	132423932	132478798	inside	19681	19681	Overlapping
2	134786336	134786531	196	MACS_peak_913 ENSMUSG00000051177	MACS_peak_913	+	ENSMUSG00000051177	134611895	135300994	inside	174441	174441	Overlapping
2	142561553	142561697	145	MACS_peak_915 ENSMUSG00000038844	MACS_peak_915	-	ENSMUSG00000038844	142444081	142727200	inside	165647	117472	Overlapping
2	144096425	144096580	156	MACS_peak_917 ENSMUSG00000027424	MACS_peak_917	+	ENSMUSG00000027424	144096399	144106965	inside	26	26	Overlapping
2	146128183	146128321	139	MACS_peak_918 ENSMUSG00000037110	MACS_peak_918	-	ENSMUSG00000037110	146065615	146337762	inside	209579	62568	Overlapping
2	149765431	149765560	130	MACS_peak_921 ENSMUSG00000074736	MACS_peak_921	+	ENSMUSG00000074736	149656524	149830128	inside	108907	64568	Overlapping
2	149808963	149809102	140	MACS_peak_922 ENSMUSG00000074736	MACS_peak_922	+	ENSMUSG00000074736	149656524	149830128	inside	152439	21026	Overlapping
2	157666620	157666750	131	MACS_peak_930 ENSMUSG00000027649	MACS_peak_930	+	ENSMUSG00000027649	157563226	157717350	inside	103394	50600	Overlapping
2	165635601	165635759	159	MACS_peak_937 ENSMUSG00000039671	MACS_peak_937	-	ENSMUSG00000039671	165609654	165724462	inside	88861	25947	Overlapping
2	168039665	168039914	250	MACS_peak_943 ENSMUSG00000078919	MACS_peak_943	-	ENSMUSG00000078919	168035781	168056091	inside	16426	3884	Overlapping
2	169685116	169685219	104	MACS_peak_945 ENSMUSG00000047907	MACS_peak_945	+	ENSMUSG00000047907	169458671	169738594	inside	226445	53375	Overlapping
2	180413422	180413525	104	MACS_peak_957 ENSMUSG00000038914	MACS_peak_957	-	ENSMUSG00000038914	180392669	180444704	inside	31282	20753	Overlapping
3	65452875	65453011	137	MACS_peak_1001 ENSMUSG00000074579	MACS_peak_1001	+	ENSMUSG00000074579	65470157	65490101	upstream	-17282	17146	NearestStart
3	65461295	65461587	293	MACS_peak_1002 ENSMUSG00000074579	MACS_peak_1002	+	ENSMUSG00000074579	65470157	65490101	upstream	-8862	8570	NearestStart
3	65462787	65462953	167	MACS_peak_1003 ENSMUSG00000074579	MACS_peak_1003	+	ENSMUSG00000074579	65470157	65490101	upstream	-7370	7204	NearestStart
3	80838830	80838960	131	MACS_peak_1005 ENSMUSG00000028019	MACS_peak_1005	+	ENSMUSG00000028019	80840338	81017953	upstream	-1508	1378	NearestStart
3	87778357	87778475	119	MACS_peak_1009 ENSMUSG00000004891	MACS_peak_1009	+	ENSMUSG00000004891	87775015	87784373	inside	3342	3342	NearestStart
3	88335503	88335635	133	MACS_peak_1010 ENSMUSG00000074480	MACS_peak_1010	+	ENSMUSG00000074480	88339980	88345302	upstream	-4477	4345	NearestStart
3	95467469	95467605	137	MACS_peak_1014 ENSMUSG00000038612	MACS_peak_1014	+	ENSMUSG00000038612	95462779	95467099	downstream	4690	370	NearestStart
3	95907892	95908042	151	MACS_peak_1015 ENSMUSG00000038495	MACS_peak_1015	+	ENSMUSG00000038495	95908450	95965052	upstream	-558	408	NearestStart
3	96132485	96132591	107	MACS_peak_1016 ENSMUSG00000075978	MACS_peak_1016	+	ENSMUSG00000075978	96132348	96132513	overlapEnd	137	28	NearestStart
3	96538110	96538238	129	MACS_peak_1017 ENSMUSG00000028098	MACS_peak_1017	+	ENSMUSG00000028098	96531615	96594807	inside	6495	6495	NearestStart
3	96963404	96963649	246	MACS_peak_1018 ENSMUSG00000028093	MACS_peak_1018	+	ENSMUSG00000028093	96962782	96980437	inside	622	622	NearestStart
3	100224729	100224877	149	MACS_peak_1019 ENSMUSG00000081440	MACS_peak_1019	+	ENSMUSG00000081440	100217483	100218483	downstream	7246	6246	NearestStart
3	101887926	101888029	104	MACS_peak_1023 ENSMUSG00000027861	MACS_peak_1023	+	ENSMUSG00000027861	101890465	101950433	upstream	-2539	2436	NearestStart
3	101913732	101913840	109	MACS_peak_1024 ENSMUSG00000027861	MACS_peak_1024	+	ENSMUSG00000027861	101890465	101950433	inside	23267	23267	NearestStart
3	102890041	102890156	116	MACS_peak_1026 ENSMUSG00000070385	MACS_peak_1026	+	ENSMUSG00000070385	102877947	102903637	inside	12094	12094	NearestStart
3	102931163	102931293	131	MACS_peak_1027 ENSMUSG00000007379	MACS_peak_1027	+	ENSMUSG00000007379	102931479	102973654	upstream	-316	186	NearestStart
3	102950359	102950529	171	MACS_peak_1028 ENSMUSG00000007379	MACS_peak_1028	+	ENSMUSG00000007379	102931479	102973654	inside	18880	18880	NearestStart
3	103344951	103345054	104	MACS_peak_1029 ENSMUSG00000027849	MACS_peak_1029	+	ENSMUSG00000027849	103379154	103449490	upstream	-34203	34100	NearestStart
3	119647179	119647282	104	MACS_peak_1035 ENSMUSG00000080483	MACS_peak_1035	+	ENSMUSG00000080483	119540822	119540942	downstream	106357	106237	NearestStart
3	127233268	127233393	126	MACS_peak_1040 ENSMUSG00000076252	MACS_peak_1040	+	ENSMUSG00000076252	127248146	127248219	upstream	-14878	14753	NearestStart
3	130805263	130805414	152	MACS_peak_1041 ENSMUSG00000027985	MACS_peak_1041	+	ENSMUSG00000027985	130813239	130927274	upstream	-7976	7825	NearestStart
3	131290594	131290785	192	MACS_peak_1042 ENSMUSG00000028032	MACS_peak_1042	+	ENSMUSG00000028032	131227860	131306634	inside	62734	15849	NearestStart
3	132754750	132754877	128	MACS_peak_1043 ENSMUSG00000028016	MACS_peak_1043	+	ENSMUSG00000028016	132754899	132772491	upstream	-149	22	NearestStart
3	137443121	137443260	140	MACS_peak_1046 ENSMUSG00000064460	MACS_peak_1046	+	ENSMUSG00000064460	137378622	137378728	downstream	64499	64393	NearestStart
3	137496289	137496392	104	MACS_peak_1047 ENSMUSG00000037894	MACS_peak_1047	+	ENSMUSG00000037894	137527553	137529782	upstream	-31264	31161	NearestStart
3	149068935	149069085	151	MACS_peak_1054 ENSMUSG00000069803	MACS_peak_1054	+	ENSMUSG00000069803	148967793	149008804	downstream	101142	60131	NearestStart
3	149147421	149147537	117	MACS_peak_1055 ENSMUSG00000069803	MACS_peak_1055	+	ENSMUSG00000069803	148967793	149008804	downstream	179628	138617	NearestStart
3	8245881	8246022	142	MACS_peak_960 ENSMUSG00000049442	MACS_peak_960	+	ENSMUSG00000049442	8215875	8216186	downstream	30006	29695	NearestStart
3	8509401	8509511	111	MACS_peak_962 ENSMUSG00000027500	MACS_peak_962	+	ENSMUSG00000027500	8509521	8561604	upstream	-120	10	NearestStart
3	18523995	18524231	237	MACS_peak_969 ENSMUSG00000040217	MACS_peak_969	+	ENSMUSG00000040217	18433861	18434289	downstream	90134	89706	NearestStart
3	18595570	18595726	157	MACS_peak_970 ENSMUSG00000040217	MACS_peak_970	+	ENSMUSG00000040217	18433861	18434289	downstream	161709	161281	NearestStart
3	23356819	23356947	129	MACS_peak_974 ENSMUSG00000080481	MACS_peak_974	+	ENSMUSG00000080481	23112334	23112416	downstream	244485	244403	NearestStart
3	27818247	27818358	112	MACS_peak_976 ENSMUSG00000027695	MACS_peak_976	+	ENSMUSG00000027695	27837617	28032161	upstream	-19370	19259	NearestStart
3	28551552	28551750	199	MACS_peak_977 ENSMUSG00000027690	MACS_peak_977	+	ENSMUSG00000027690	28604181	28627252	upstream	-52629	52431	NearestStart
3	28704266	28704501	236	MACS_peak_978 ENSMUSG00000039221	MACS_peak_978	+	ENSMUSG00000039221	28704433	28706337	overlapStart	-167	68	NearestStart
3	28741353	28741517	165	MACS_peak_979 ENSMUSG00000039221	MACS_peak_979	+	ENSMUSG00000039221	28704433	28706337	downstream	36920	35016	NearestStart
3	29634529	29634634	106	MACS_peak_980 ENSMUSG00000076120	MACS_peak_980	+	ENSMUSG00000076120	29315745	29315842	downstream	318784	318687	NearestStart
3	30623442	30623677	236	MACS_peak_982 ENSMUSG00000051860	MACS_peak_982	+	ENSMUSG00000051860	30645215	30666088	upstream	-21773	21538	NearestStart
3	30916692	30916833	142	MACS_peak_983 ENSMUSG00000037643	MACS_peak_983	+	ENSMUSG00000037643	30894669	30951659	inside	22023	22023	NearestStart
3	33699040	33699180	141	MACS_peak_984 ENSMUSG00000027677	MACS_peak_984	+	ENSMUSG00000027677	33699117	33715556	overlapStart	-77	63	NearestStart
3	34545265	34545395	131	MACS_peak_985 ENSMUSG00000074637	MACS_peak_985	+	ENSMUSG00000074637	34548927	34551383	upstream	-3662	3532	NearestStart
3	34552867	34553113	247	MACS_peak_986 ENSMUSG00000074637	MACS_peak_986	+	ENSMUSG00000074637	34548927	34551383	downstream	3940	1484	NearestStart
3	34567546	34567649	104	MACS_peak_987 ENSMUSG00000074637	MACS_peak_987	+	ENSMUSG00000074637	34548927	34551383	downstream	18619	16163	NearestStart
3	34656775	34657082	308	MACS_peak_988 ENSMUSG00000074637	MACS_peak_988	+	ENSMUSG00000074637	34548927	34551383	downstream	107848	105392	NearestStart
3	34660128	34660306	179	MACS_peak_989 ENSMUSG00000074637	MACS_peak_989	+	ENSMUSG00000074637	34548927	34551383	downstream	111201	108745	NearestStart
3	39877939	39878048	110	MACS_peak_991 ENSMUSG00000065945	MACS_peak_991	+	ENSMUSG00000065945	39565210	39565369	downstream	312729	312570	NearestStart
3	51038451	51038554	104	MACS_peak_992 ENSMUSG00000023087	MACS_peak_992	+	ENSMUSG00000023087	51028855	51055540	inside	9596	9596	NearestStart
3	52058232	52058346	115	MACS_peak_994 ENSMUSG00000044167	MACS_peak_994	+	ENSMUSG00000044167	52072340	52151010	upstream	-14108	13994	NearestStart
3	52204770	52204945	176	MACS_peak_995 ENSMUSG00000044167	MACS_peak_995	+	ENSMUSG00000044167	52072340	52151010	downstream	132430	53760	NearestStart
3	54496250	54496356	107	MACS_peak_997 ENSMUSG00000027751	MACS_peak_997	+	ENSMUSG00000027751	54497035	54532684	upstream	-785	679	NearestStart
3	63768596	63768817	222	MACS_peak_1000 ENSMUSG00000027822	MACS_peak_1000	-	ENSMUSG00000027822	63737429	63768588	upstream	-8	8	NearestStart
3	79221010	79221211	202	MACS_peak_1004 ENSMUSG00000061175	MACS_peak_1004	-	ENSMUSG00000061175	79260172	79297397	downstream	76387	38961	NearestStart
3	83393098	83393240	143	MACS_peak_1006 ENSMUSG00000084596	MACS_peak_1006	-	ENSMUSG00000084596	83438499	83438798	downstream	45700	45259	NearestStart
3	86649055	86649187	133	MACS_peak_1007 ENSMUSG00000028078	MACS_peak_1007	-	ENSMUSG00000028078	86590081	86724774	inside	75719	58974	NearestStart
3	87542515	87542664	150	MACS_peak_1008 ENSMUSG00000070428	MACS_peak_1008	-	ENSMUSG00000070428	87483529	87537179	upstream	-5336	5336	NearestStart
3	88376000	88376145	146	MACS_peak_1011 ENSMUSG00000074479	MACS_peak_1011	-	ENSMUSG00000074479	88380329	88381063	downstream	5063	4184	NearestStart
3	89029929	89030043	115	MACS_peak_1012 ENSMUSG00000076255	MACS_peak_1012	-	ENSMUSG00000076255	89031038	89031120	downstream	1191	995	NearestStart
3	95021635	95021799	165	MACS_peak_1013 ENSMUSG00000038766	MACS_peak_1013	-	ENSMUSG00000038766	94985688	95021825	inside	190	26	NearestStart
3	100896295	100896454	160	MACS_peak_1020 ENSMUSG00000027864	MACS_peak_1020	-	ENSMUSG00000027864	100844159	100914089	inside	17794	17635	NearestStart
3	100967466	100967570	105	MACS_peak_1021 ENSMUSG00000082415	MACS_peak_1021	-	ENSMUSG00000082415	101010782	101011322	downstream	43856	43212	NearestStart
3	101404565	101404705	141	MACS_peak_1022 ENSMUSG00000033161	MACS_peak_1022	-	ENSMUSG00000033161	101380149	101408571	inside	4006	3866	NearestStart
3	101994761	101994869	109	MACS_peak_1025 ENSMUSG00000027860	MACS_peak_1025	-	ENSMUSG00000027860	101962119	102008531	inside	13770	13662	NearestStart
3	105490402	105490505	104	MACS_peak_1030 ENSMUSG00000027905	MACS_peak_1030	-	ENSMUSG00000027905	105481195	105490364	upstream	-38	38	NearestStart
3	108236492	108236737	246	MACS_peak_1031 ENSMUSG00000068739	MACS_peak_1031	-	ENSMUSG00000068739	108229493	108248066	inside	11574	6999	NearestStart
3	108248150	108248271	122	MACS_peak_1032 ENSMUSG00000068739	MACS_peak_1032	-	ENSMUSG00000068739	108229493	108248066	upstream	-84	84	NearestStart
3	116030280	116030458	179	MACS_peak_1033 ENSMUSG00000068696	MACS_peak_1033	-	ENSMUSG00000068696	115952574	115956372	upstream	-73908	73908	NearestStart
3	116426131	116426258	128	MACS_peak_1034 ENSMUSG00000027957	MACS_peak_1034	-	ENSMUSG00000027957	116373716	116415198	upstream	-10933	10933	NearestStart
3	121497225	121497386	162	MACS_peak_1036 ENSMUSG00000028127	MACS_peak_1036	-	ENSMUSG00000028127	121461828	121518114	inside	20889	20728	NearestStart
3	121848383	121848627	245	MACS_peak_1037 ENSMUSG00000078592	MACS_peak_1037	-	ENSMUSG00000078592	121932933	121934187	downstream	85804	84306	NearestStart
3	122012084	122012187	104	MACS_peak_1038 ENSMUSG00000076456	MACS_peak_1038	-	ENSMUSG00000076456	121996503	121996621	upstream	-15463	15463	NearestStart
3	127166764	127166890	127	MACS_peak_1039 ENSMUSG00000078164	MACS_peak_1039	-	ENSMUSG00000078164	127201581	127201919	downstream	35155	34691	NearestStart
3	132851952	132852161	210	MACS_peak_1044 ENSMUSG00000056559	MACS_peak_1044	-	ENSMUSG00000056559	132822499	132897853	inside	45901	29453	NearestStart
3	133187658	133187928	271	MACS_peak_1045 ENSMUSG00000040943	MACS_peak_1045	-	ENSMUSG00000040943	133126803	133207332	inside	19674	19404	NearestStart
3	137704897	137705070	174	MACS_peak_1048 ENSMUSG00000049349	MACS_peak_1048	-	ENSMUSG00000049349	137711725	137730352	downstream	25455	6655	NearestStart
3	144076018	144076290	273	MACS_peak_1049 ENSMUSG00000084577	MACS_peak_1049	-	ENSMUSG00000084577	144044693	144044831	upstream	-31187	31187	NearestStart
3	144680907	144681086	180	MACS_peak_1050 ENSMUSG00000028255	MACS_peak_1050	-	ENSMUSG00000028255	144667501	144695736	inside	14829	13406	NearestStart
3	146042992	146043161	170	MACS_peak_1051 ENSMUSG00000074175	MACS_peak_1051	-	ENSMUSG00000074175	146030117	146041908	upstream	-1084	1084	NearestStart
